"HID","UID","Name","CommonName","TaxID","Count","Rank","Group","Phylum","Class","Order","Family","Genus"
6068356,400190,"Galaxias brevipinnis","Koaro",66447,129,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
5071201,400191,"Parapercis colias","Blue cod",443710,132,"species","Fish","Chordata","Actinopteri","Uranoscopiformes","Pinguipedidae","Parapercis"
5071906,400192,"Oncorhynchus","Salmon/Trout",8016,20,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
5071315,400192,"Oncorhynchus mykiss","Rainbow trout",8022,25,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
5075703,400192,"Salmo","Trout",8028,340,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
5071222,400192,"Salmo trutta","Brown trout",8032,13887,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
5071900,400192,"Galaxias","Galaxiids",51242,2264,"genus","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
5071223,400192,"Galaxias brevipinnis","Koaro",66447,6094,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
5075963,400193,"Salmo","Trout",8028,157,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
5071371,400193,"Salmo trutta","Brown trout",8032,6788,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
5071924,400193,"Galaxias","Galaxiids",51242,761,"genus","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
5071373,400193,"Galaxias brevipinnis","Koaro",66447,2482,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
5074112,400194,"Oncorhynchus mykiss","Rainbow trout",8022,64,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
5076175,400194,"Salmo","Trout",8028,443,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
5071474,400194,"Salmo trutta","Brown trout",8032,8868,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
5071941,400194,"Galaxias","Galaxiids",51242,2281,"genus","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
5071475,400194,"Galaxias brevipinnis","Koaro",66447,3743,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
5071976,400197,"Oncorhynchus","Salmon/Trout",8016,13,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
5076390,400197,"Salmo","Trout",8028,247,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
5071491,400197,"Salmo trutta","Brown trout",8032,6399,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
5071964,400197,"Galaxias","Galaxiids",51242,400,"genus","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
5071496,400197,"Galaxias brevipinnis","Koaro",66447,781,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
5076560,400198,"Salmo","Trout",8028,255,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
5071500,400198,"Salmo trutta","Brown trout",8032,8733,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
5071980,400198,"Galaxias","Galaxiids",51242,300,"genus","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
5072465,400198,"Galaxias brevipinnis","Koaro",66447,214,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
5072501,400199,"Oncorhynchus mykiss","Rainbow trout",8022,30,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
5076780,400199,"Salmo","Trout",8028,658,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
5071590,400199,"Salmo trutta","Brown trout",8032,13527,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
5071993,400199,"Galaxias","Galaxiids",51242,1846,"genus","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
5071591,400199,"Galaxias brevipinnis","Koaro",66447,6568,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
5046356,400206,"Anguilla australis","Shortfin eel",7940,204,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
5046205,400206,"Galaxias","Galaxiids",51242,286,"genus","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
5046200,400206,"Anguilla dieffenbachii","Longfin eel",61127,495,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
5046198,400206,"Gobiomorphus","Bullies",86236,511,"genus","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
5046196,400206,"Galaxias fasciatus","Banded kokopu",89555,5798,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
5046350,400206,"Gobiomorphus huttoni","Redfin bully",587584,1177,"species","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
3225995,400207,"Anguilla australis","Shortfin eel",7940,560,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
3225987,400207,"Anguilla dieffenbachii","Longfin eel",61127,986,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
3225991,400207,"Galaxias fasciatus","Banded kokopu",89555,379,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
3225990,400207,"Forsterygion nigripenne","Estuarine triplefin",2769046,127,"species","Fish","Chordata","Actinopteri","Blenniiformes","Tripterygiidae","Forsterygion"
3225740,400208,"Anguilla australis","Shortfin eel",7940,456,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
3225787,400208,"Galaxias","Galaxiids",51242,94,"genus","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
3225730,400208,"Anguilla dieffenbachii","Longfin eel",61127,1879,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
3225729,400208,"Galaxias fasciatus","Banded kokopu",89555,1327,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
3225831,400209,"Anguilla australis","Shortfin eel",7940,297,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
3225855,400209,"Galaxias","Galaxiids",51242,590,"genus","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
3226150,400209,"Anguilla dieffenbachii","Longfin eel",61127,388,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
3225826,400209,"Galaxias fasciatus","Banded kokopu",89555,1770,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
5072014,400210,"Oncorhynchus","Salmon/Trout",8016,19,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
5071610,400210,"Oncorhynchus mykiss","Rainbow trout",8022,195,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
5076975,400210,"Salmo","Trout",8028,582,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
5071602,400210,"Salmo trutta","Brown trout",8032,18864,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
5072006,400210,"Galaxias","Galaxiids",51242,1780,"genus","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
5071603,400210,"Galaxias brevipinnis","Koaro",66447,8353,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
5072022,400211,"Oncorhynchus","Salmon/Trout",8016,130,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
5071660,400211,"Oncorhynchus mykiss","Rainbow trout",8022,338,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
5077197,400211,"Salmo","Trout",8028,505,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
5071658,400211,"Salmo trutta","Brown trout",8032,15006,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
5072019,400211,"Galaxias","Galaxiids",51242,1149,"genus","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
5071659,400211,"Galaxias brevipinnis","Koaro",66447,4501,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
5071700,400212,"Oncorhynchus mykiss","Rainbow trout",8022,291,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
5077373,400212,"Salmo","Trout",8028,351,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
5071694,400212,"Salmo trutta","Brown trout",8032,6448,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
5072039,400212,"Galaxias","Galaxiids",51242,1622,"genus","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
5071693,400212,"Galaxias brevipinnis","Koaro",66447,5307,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
5046324,400225,"Anguilla australis","Shortfin eel",7940,98,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
5046292,400225,"Galaxias","Galaxiids",51242,601,"genus","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
5046291,400225,"Anguilla dieffenbachii","Longfin eel",61127,2264,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
5046293,400225,"Gobiomorphus","Bullies",86236,467,"genus","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
5046290,400225,"Galaxias fasciatus","Banded kokopu",89555,11996,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
5046362,400225,"Gobiomorphus huttoni","Redfin bully",587584,704,"species","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
10420084,400244,"Gambusia affinis","Mosquitofish",33528,168,"species","Fish","Chordata","Actinopteri","Cyprinodontiformes","Poeciliidae","Gambusia"
10420073,400244,"Anguilla dieffenbachii","Longfin eel",61127,34,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
10420070,400244,"Gobiomorphus","Bullies",86236,39,"genus","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
4601711,400252,"Anguilla","Eels",7935,126,"genus","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
4601467,400252,"Salmo trutta","Brown trout",8032,377,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
4601438,400252,"Anguilla dieffenbachii","Longfin eel",61127,1129,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
4601568,400252,"Gobiomorphus","Bullies",86236,1501,"genus","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
4601436,400252,"Gobiomorphus mataraerore","Kaharore bully",2872016,587,"species","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
3232835,400254,"Salmo","Trout",8028,188,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
3231852,400254,"Salmo trutta","Brown trout",8032,1156,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
3232064,400254,"Galaxias","Galaxiids",51242,1393,"genus","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
3231848,400254,"Anguilla dieffenbachii","Longfin eel",61127,2200,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
3231851,400254,"Gobiomorphus","Bullies",86236,333,"genus","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
3231849,400254,"Galaxias divergens","Dwarf galaxias",173241,2369,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
3232157,400254,"Gobiomorphus cotidianus/basalis/dinae","Common/Cran/Dinahs bully",10000038,56,"genus","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
3607591,400255,"Anguilla australis","Shortfin eel",7940,22,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
3610275,400255,"Salmo","Trout",8028,344,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
3607504,400255,"Salmo trutta","Brown trout",8032,3721,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
3607968,400255,"Galaxias","Galaxiids",51242,6658,"genus","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
3607505,400255,"Anguilla dieffenbachii","Longfin eel",61127,2174,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
3607507,400255,"Galaxias brevipinnis","Koaro",66447,469,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
3607502,400255,"Galaxias divergens","Dwarf galaxias",173241,5802,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
3222195,400256,"Salmo","Trout",8028,5,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
3220454,400256,"Salmo trutta","Brown trout",8032,14,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
3220450,400256,"Galaxias","Galaxiids",51242,33,"genus","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
3220108,400256,"Anguilla dieffenbachii","Longfin eel",61127,317,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
3220111,400256,"Galaxias maculatus","Inanga",61620,161,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
3220102,400256,"Gobiomorphus","Bullies",86236,6834,"genus","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
3220104,400256,"Gobiomorphus hubbsi","Bluegilled bully",86237,261,"species","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
3220106,400256,"Retropinna retropinna","Common smelt",170203,330,"species","Fish","Chordata","Actinopteri","Osmeriformes","Retropinnidae","Retropinna"
3220109,400256,"Galaxias divergens","Dwarf galaxias",173241,237,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
3220346,400256,"Cheimarrichthys fosteri","Torrentfish",206139,13,"species","Fish","Chordata","Actinopteri","Uranoscopiformes","Cheimarrichthyidae","Cheimarrichthys"
3221294,400256,"Gobiomorphus cotidianus","Common bully",226931,702,"species","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
3220099,400256,"Gobiomorphus mataraerore","Kaharore bully",2872016,1259,"species","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
3220442,400256,"Gobiomorphus cotidianus/basalis/dinae","Common/Cran/Dinahs bully",10000038,462,"genus","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
3220364,400259,"Galaxias","Galaxiids",51242,266,"genus","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
3220148,400259,"Anguilla dieffenbachii","Longfin eel",61127,1319,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
3220149,400259,"Galaxias brevipinnis","Koaro",66447,224,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
3220146,400259,"Gobiomorphus","Bullies",86236,756,"genus","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
3220147,400259,"Gobiomorphus hubbsi","Bluegilled bully",86237,1318,"species","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
3220150,400259,"Galaxias fasciatus","Banded kokopu",89555,598,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
3220503,400259,"Galaxias postvectis","Shortjaw kokopu",89561,178,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
3220357,400259,"Gobiomorphus huttoni","Redfin bully",587584,1282,"species","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
3220159,400259,"Gobiomorphus mataraerore","Kaharore bully",2872016,43,"species","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
3220155,400259,"Galaxias argenteus/postvectis","Giant or shortjaw kokopu",10000004,65,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
3222814,400260,"Salmo","Trout",8028,6,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
3220382,400260,"Salmo trutta","Brown trout",8032,14,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
3221678,400260,"Galaxias","Galaxiids",51242,64,"genus","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
3220245,400260,"Anguilla dieffenbachii","Longfin eel",61127,355,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
3220255,400260,"Galaxias maculatus","Inanga",61620,157,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
3220242,400260,"Gobiomorphus","Bullies",86236,5790,"genus","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
3220247,400260,"Gobiomorphus hubbsi","Bluegilled bully",86237,131,"species","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
3220250,400260,"Retropinna retropinna","Common smelt",170203,115,"species","Fish","Chordata","Actinopteri","Osmeriformes","Retropinnidae","Retropinna"
3220248,400260,"Galaxias divergens","Dwarf galaxias",173241,202,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
3221663,400260,"Gobiomorphus cotidianus","Common bully",226931,756,"species","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
3220240,400260,"Gobiomorphus mataraerore","Kaharore bully",2872016,1595,"species","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
3220548,400260,"Gobiomorphus cotidianus/basalis/dinae","Common/Cran/Dinahs bully",10000038,172,"genus","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
11206942,400269,"Salmo","Trout",8028,56,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
11206509,400269,"Salmo trutta","Brown trout",8032,135,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
